title,price,brand,category,subcategory,imageurls,size,description,id,product_url
Women’s Skinny Fit Eminence Purple Rinse Wash Stretchable Denim,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-024_7.jpg?v=1755783632&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-024_2.jpg?v=1755783632&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-024_8.jpg?v=1699603242&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-024_9.jpg?v=1699603239&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-024_10.jpg?v=1699603240&width=1000","26, 28, 30, 32, 34, 36","Are you ready to add a dash of rebellion to your style? Our Women’s Skinny Fit Eminence Purple Rinse Wash Stretchable Denim is here to help you do just that. The striking purple hue exudes confidence and individuality, making it the ideal choice for a night out with friends or a laid-back dinner party. These jeans boast top-notch comfort with their elastic bottom ends, ensuring you feel both relaxed and stylish. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",162331430,https://frenchcrown.in/products/women-s-skinny-fit-eminence-purple-rinse-wash-stretchable-denim-a
Women’s Skinny Fit Iridium Gray Rinse Wash Ankle Length Light Weight Denim,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-022_6.jpg?v=1755782860&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-022_2.jpg?v=1755782860&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-022_7.jpg?v=1699603230&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-022_8.jpg?v=1699603231&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-022_9.jpg?v=1699603230&width=1000","26, 28, 30, 32, 34, 36","Celebrate your strength and style with Women's Skinny Fit Iridium Gray Rinse Wash Ankle Length Light Weight Denim. These jeans empower you to express your individuality, offering a fashion-forward and versatile look for the modern woman. Embrace the elegant charm of iridium gray as you conquer the world with confidence. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",826115203,https://frenchcrown.in/products/women-s-skinny-fit-iridium-gray-rinse-wash-ankle-length-light-weight-denim-a
Women’s Skinny Fit Ziggurat Blue Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-023_8.jpg?v=1755783011&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-023_2.jpg?v=1755783011&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-023_9.jpg?v=1699603236&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-023_10.jpg?v=1699603236&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-023_11.jpg?v=1699603238&width=1000","26, 28, 30, 32, 34, 36","Life is too short for boring outfits. Women’s Skinny Fit Ziggurat Blue Stretchable Denim is the versatile piece your wardrobe has been missing. Show the world your unique style with this gorgeous shade, perfect for relaxed get-togethers, coffee dates, and more. With this, add a pop of color and style your outfit. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",342719212,https://frenchcrown.in/products/women-s-skinny-fit-ziggurat-blue-rinse-wash-stretchable-denim-a
Women's Rhino Blue Rinse Wash Light Weight Denim,1995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-015_8.jpg?v=1755782593&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-015_2.jpg?v=1755782593&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-015_9.jpg?v=1699603192&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-015_10.jpg?v=1699603193&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-015_11.jpg?v=1699603194&width=1000","26, 28, 30, 32, 34, 36","Indulge in comfort without compromising style with our Women's Rhino Blue Rinse Wash Light Weight Denim, featuring elasticated bottoms for added comfort and a touch of style. Ideal for those who prioritize comfort, these Denim offer a laid-back yet fashionable look. Chill out with friends and relish comfort in our Rhino Blue Denim. Classic silhouette. Jogger Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",579202548,https://frenchcrown.in/products/womens-rhino-blue-rinse-wash-light-weight-denim-a
Women's Skinny Fit Almond Beige Rinse Wash Clean Look Ankle Length Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-009_7.jpg?v=1755784079&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-009_2.jpg?v=1755784079&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-009_8.jpg?v=1699603154&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-009_9.jpg?v=1699603153&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-009_10.jpg?v=1699603152&width=1000","26, 28, 30, 32, 34, 36","Elevate your everyday elegance with Women's Skinny Fit Almond Beige Rinse Wash Clean Look Ankle Length Stretchable Denim. These jeans provide a polished and sophisticated style that's perfect for any occasion. These jeans are designed for both fashion and flexibility, making them an essential addition to your wardrobe. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",727274557,https://frenchcrown.in/products/womens-skinny-fit-almond-beige-rinse-wash-clean-look-ankle-length-stretchable-denim-a
Women's Skinny Fit Aluminium Gray Rinse Wash Ankle Length Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-005_8.jpg?v=1755782932&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-005_2.jpg?v=1755782932&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-005_9.jpg?v=1699603129&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-005_10.jpg?v=1699603131&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-005_11.jpg?v=1699603129&width=1000","26, 28, 30, 32, 34, 36, 38","Make a statement at your next event with Women's Skinny Fit Aluminium Gray Rinse Wash Ankle Length Denim. These jeans combine style and sophistication, ensuring you stand out with a touch of elegance. Upgrade your fashion effortlessly. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",806736887,https://frenchcrown.in/products/womens-skinny-fit-aluminium-gray-rinse-wash-ankle-length-denim-a
Women's Skinny Fit Casper Blue Whiskering Wash Ankle Length Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-010_7.jpg?v=1755783657&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-010_2.jpg?v=1755783657&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-010_8.jpg?v=1699603164&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-010_9.jpg?v=1699603166&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-010_10.jpg?v=1699603164&width=1000","26, 28, 30, 32, 34, 36","Capture casual sophistication with Women's Skinny Fit Casper Blue Whiskering Wash Ankle Length Stretchable Denim. These jeans offer a stylish edge for any occasion, making them the perfect choice for elevating your everyday fashion game. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",885582370,https://frenchcrown.in/products/womens-skinny-fit-casper-blue-whiskering-wash-ankle-length-stretchable-denim-a
Women's Skinny Fit Firefly Blue Whiskering Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-002_6.jpg?v=1755784089&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-002_2.jpg?v=1755784089&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-002_7.jpg?v=1699603108&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-002_8.jpg?v=1699603107&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-002_9.jpg?v=1699603107&width=1000","26, 28, 30, 32, 34, 36","Ignite your street style with these Women's Skinny Fit Stretchable Denim in Firefly Blue Whiskering Wash. These jeans offer the perfect blend of fashion and flexibility, making them a must-have for your wardrobe. Perfect for those who want to stand out in the crowd. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",670071674,https://frenchcrown.in/products/womens-skinny-fit-firefly-blue-whiskering-wash-stretchable-denim-a
Women's Skinny Fit Jade Black Rinse Wash Clean Look Ankle Length Stretchable Denim,2995,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-003_6.jpg?v=1755782868&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-003_2.jpg?v=1755782868&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-003_7.jpg?v=1699603119&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-003_8.jpg?v=1699603118&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-003_9.jpg?v=1699603120&width=1000","26, 28, 30, 32, 34, 36","Upgrade your street style with Women's Skinny Fit Jade Black Rinse Wash Stretchable Denim. These ankle-length jeans provide a clean and sophisticated look, ideal for urban fashion enthusiasts. Achieve a stylish urban look with ease. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",902448234,https://frenchcrown.in/products/womens-skinny-fit-jade-black-rinse-wash-clean-look-ankle-length-stretchable-denim-a
Women's Skinny Fit Jade Black Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-007_6.jpg?v=1755783678&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-007_2.jpg?v=1755783678&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-007_7.jpg?v=1699603139&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-007_8.jpg?v=1699603138&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-007_9.jpg?v=1699603139&width=1000","26, 28, 30, 32, 34, 36","Upgrade your street style with Women's Skinny Fit Jade Black Rinse Wash Stretchable Denim. These jeans offer the perfect blend of fashion and flexibility, making them a must-have for your wardrobe. Achieve a stylish urban look with ease. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",737623085,https://frenchcrown.in/products/womens-skinny-fit-jade-black-rinse-wash-stretchable-denim-a
Women's Skinny Fit Jade Black Whiskering Wash Ankle Length Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-021_8.jpg?v=1755784034&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-021_2.jpg?v=1755784034&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-021_9.jpg?v=1699603224&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-021_10.jpg?v=1699603224&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-021_11.jpg?v=1699603226&width=1000","26, 28, 30, 32, 34, 36","Enhance your outings with friends or family in Women's Skinny Fit Jade Black Whiskering Wash Ankle Length Stretchable Denim. These jeans combine a chic and versatile look, making them the ideal choice for social gatherings. Elevate your style effortlessly with the timeless appeal of black denim. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",771385665,https://frenchcrown.in/products/womens-skinny-fit-jade-black-whiskering-wash-ankle-length-stretchable-denim-a
Women's Skinny Fit Moonstone Blue Whiskering Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-019_7.jpg?v=1755783723&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-019_2.jpg?v=1755783723&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-019_8.jpg?v=1699603213&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-019_9.jpg?v=1699603212&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-019_10.jpg?v=1699603214&width=1000","26, 28, 30, 32, 34, 36","Step into style with Women's Skinny Fit Moonstone Blue Whiskering Wash Stretchable Denim. These jeans offer a fashionable twist, perfect for elevating your everyday look. Whether you're heading out with friends or going on a date, these stretchable denim jeans are perfect to wear all day long. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",222592066,https://frenchcrown.in/products/womens-skinny-fit-moonstone-blue-whiskering-wash-stretchable-denim-a
Women's Skinny Fit Mountain Mist Gray Rinse Wash Mildly Distressed Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-014_7.jpg?v=1755783647&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-014_2.jpg?v=1755783647&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-014_8.jpg?v=1699603186&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-014_9.jpg?v=1699603186&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-014_10.jpg?v=1699603185&width=1000","26, 28, 30, 32, 34, 36","Elevate your everyday elegance with Women's Skinny Fit Mountain Mist Gray Rinse Wash Distressed Denim. These jeans offer a stylish blend of smart and edge, making them a versatile choice for any occasion. Make a statement with the allure of mountain mist gray. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",534796058,https://frenchcrown.in/products/womens-skinny-fit-mountain-mist-gray-rinse-wash-mildly-distressed-denim-a
Women's Skinny Fit Spring Rain Gray Rinse Wash Stretchable Denim,2595,French Crown,Womens,Womens Sale,"https://frenchcrown.in/cdn/shop/files/WOJ-012_7.jpg?v=1755782798&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-012_2.jpg?v=1755782798&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-012_8.jpg?v=1699603177&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-012_9.jpg?v=1699603177&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-012_10.jpg?v=1699603178&width=1000, https://frenchcrown.in/cdn/shop/files/WOJ-012_11.jpg?v=1699603177&width=1000","26, 28, 30, 32, 34, 36","Stay stylish and organized with Women's Skinny Fit Spring Rain Gray Rinse Wash Stretchable Denim. These jeans come equipped with multiple pockets, adding both functionality and flair to your fashion. Whether you're heading out with friends or going on a formal date, these denim jeans are perfect for all your important and adventurous outings. Classic silhouette. Skinny Fit. Flatter your curves. Mid-wash. 98% cotton 2% elastane. Clean classy look. Detailed Stitches. Comfortable and stylish. Finished with 5 pockets for convenience. Look amazing with tank tops, shirts or crisp blazers.",501918624,https://frenchcrown.in/products/womens-skinny-fit-spring-rain-gray-rinse-wash-stretchable-denim-a
