title,price,photo_url,description
Vista - Reshine Two Wheeler Gloss,189.00,https://ridersarena.com/cdn/shop/products/Reshine_600x_21d59366-2c43-407c-9ec5-3243515f2e64.png?v=1663587130&width=1946,"Extend your bike and scooterâ€™s shine for days with the powerful solvent of Reshine Two Wheeler Gloss. The unique formulation of our bike shine is easy to use and makes all the plastic, metal, vinyl and rubber parts dust resistant and fade proof. Adds a shine to all surfaces instantly. Just spray, wipe and youâ€™re done. Effective bike polish to turn dirty parts into a shiny surface. Requires very little time for application. Gives a brand new look to all surfaces."
FlashX for Royal Enfield Classic 350,"1,349.00",https://ridersarena.com/cdn/shop/files/Boxandunit_1024x1024_2dc8f546-94c2-40ec-a552-02ef7946b999.webp?v=1736766215&width=1946,"FlashX is a cool hazard flash module for your motorcycle which is a plug and play device that allows you to choose different combination of blink patterns on your motorcycle. Stop worrying about cutting and splicing of wires as this one just plugs into the stock socket of your motorcycle. Too many switches on your handle bar and no more space to mount another ? problem solved !! We have integrated it with stock indicator switches of your motorcycle with just the combination of right, left, right and center clicks Comes with 60 on board blinking patterns Comes with 3 year hassle free warranty Compatible with motorcycles having indicators with LEDS or regular bulbs Water Resistant You can select quick/slow/patrolling flash patterns of your choice Auto Pause Feature for turn signals"
BMW G310 GS CRASH GUARD - FALCON - Moto Torque,"9,499.00",https://ridersarena.com/cdn/shop/files/2_713x_0287be20-c438-4cc8-8efd-fca3eb8053ab.webp?v=1693054750&width=1946,"Ever wondered a motorcycle specially a BEEMER having dents on tanks or damaged body kits, No right!! So as we. We wanted to make sure that a BEEMER should be like a BEEMER without loosing its looks and performance. Hence, we have developed technically strong products that saves your motorcycle from major damages and gives a great looks too. Introducing FALCON the CRASH GUARD for BMW G310 GS designed and developed by our engineers at Moto Torque. This crash guard gives you uncompromised safety combined with an aesthetic design. MATERIAL Made with rigid Mild Steel  25.4 mm dia tubes. Cold Rolled (CR) Tubes are used for strength & high durability to withstand impact during abrasion. All nuts and bolts are Stainless Steel for lifetime rust proof. MIG Welding technology is used for connecting the crucial parts for great strength. Grit blasting technology is used before the Powder coating process for a uniform finish. Automated CNC machines are used to bend the tubes for Precision & the formation of the crash guard. DESIGN & PRODUCT OUTLOOK High-quality Rigid material used to design the Crash guard to withstand any unfortunate crash."
Compact Backrest Reborn Classic C1,"2,635.00",https://ridersarena.com/cdn/shop/products/imageedit_30_4184339649_781b51bb-d72e-4d73-95fb-759b6fc17640.webp?v=1665059477&width=1946,Compact enough to not cramp the look of your bike but engineered to give you the maximum support possible
Maisto Honda CBR 600 RR 1:12 Scale Diecast Model,"1,320.00",https://ridersarena.com/cdn/shop/files/Maisto-Honda-CBR-600-RR-1-12-Scale-Diecast-Model-Miniature-Show-52719-1.jpg?v=1739357516&width=1946,"Highly detailed bike models of the greatest superbikes around, Highly detailed collectible, High precision parts. 1: 12 Die-cast metal with plastic parts & rubber tires, Miniature scaled models, Authentic cables and hoses, Opening spring suspension, Looking Seats and Spokes. Moveable kick stands and free rolling wheels, Has a side stand. Not suitable for children under 14 years, contains small parts. Ideal for collectors, Gifting, Décor, and love of biking."
CRASH GUARD WITH 2 METAL SLIDER FOR TVS RONIN 225 - HT EXHAUST,"3,420.00",https://ridersarena.com/cdn/shop/files/crash-guard-scaled.jpg?v=1718113298&width=1946,"This crash guard suits TVS RONIN MODEL launched in INDIA. our product are durable and heavy to withstand high load and comes with Multi point fittings. Easy and bolt on fitment only. normal mechanical minded can handle the product fitment The Finish what we provide is a HIGH quality Powder coated which is done in our own manufacturing plant for a cunning work look up to provide a hassle finish. we as a manufacturer always prefer a product built with high quality in material, finish, fitment, then the compatible price segment ."
HJG MINI DRIVE LED FOG LIGHT (PACK OF 2),"1,650.00",https://ridersarena.com/cdn/shop/products/4-2.webp?v=1677230257&width=1946,"New Arrival 40W Original HJG Mini Drive Led Work Fog Light Dual Color White and Yellow Led Driving Light for Motorcycle Power: 20W / Bulb Total 40W Actual Lumen: Up to 3000 LM/Bulb Current : 1.3A, Working Voltage : AC/DC 9-80V Anti-fog & Anti-glare: Available, Shell Material: Aerospace Aluminum Alloys Color Temp: Cool White : 6000K, Yellow : 3000K Waterproof rate: IP67,"
TankTie for Royal Enfield Hunter 350 (Gloss Black),499.00,https://ridersarena.com/cdn/shop/files/51u0hA7qpdL._SL1080.jpg?v=1701949243&width=1946,High Impact PS Material Scratch Resistant Coating 3M Double Tape for Perfect Fitting Do It Yourself Installation Compatible with Hunter 350
Raida Base Layer ( Bottom ),"1,199.00",https://ridersarena.com/cdn/shop/files/Untitled-design-15A.webp?v=1686645901&width=1946,"Raida® Base layers are a tight-fitting layer of clothing to be worn beneath your riding jacket and Pants. It is Made of a specific Polyester/Spandex material which helps to absorb sweat & Moisture from the body keeping your skin dry which helps to maintain your body temperature throughout the ride. Wearing a Base Layer ensures that it feels tight against your skin whilst still giving you the flexibility to move. A set of Raida® base layers will go a very long way to keeping you more comfortable and focused on riding. Specifications: Four-way stretch fabric throughout Breathable, moisture-wicking fabric Fast-drying Compression fit supports your muscles, reducing fatigue Low-profile flatlock stitching and seams Regulates Body temperature Anti-odor, antimicrobial material Also suitable for  Cycling | Running | Football | Trekking"
MT THUNDER3 PRO ATWELL HELMET,"6,800.00",https://ridersarena.com/cdn/shop/files/MTTHUNDER3PROATWELLMATTGREY_RED1.webp?v=1718979761&width=1946,"The MT Thunder3 Pro Atwell Helmet boasts an aerodynamic shell, multiple vents, an impressive DRS rating, and a 4-star SHARP rating, all in a stylish minimalist design. Features: Shell The MT Thunder 3 PRO is made in TWO different shell sizes to offer the optimum fit to any rider. No longer will a small-built rider have to balance an oversized helmet on his head or vice versa. High-impact molded polycarbonate for greater protection. First in class dual density EPS for better impact absorption. Sleek and aerodynamic shell with a premium design and spoilers. A specially designed ventilation system maximizes airflow and keeps the rider fatigue-free. Safety: Genuine Global Certification and International Ratings MT Thunder 3 PRO has been designed to be among the most aerodynamically efficient and safe helmets on the market. The genuine ECE R22.05 certification is trusted in over 130 countries where this helmet is sold. In addition, the UK Government has rated the helmet 4-Stars in their SHARP rating system, which is a testament to this helmet's high level of quality and protection. DOT (US) ECE R-22.05 (EU) ISI 2015 SHARP 4-star rated, one of the highest levels of safety available in the market. Micrometric or D-ring fasteners. DRS Building on the solid reputation of the earlier Thunder 3, MT helmets have used their experience in MotoGP to develop a wind tunnel-tested and aerodynamically stable Drag Reduction System instead of a traditional spoiler. This innovative multi-component split design keeps the helmet stable at high speeds. In addition, the custom exhaust ports allow efficient airflow through the helmet without causing turbulence. Visor Max vision pinlock-ready visor and additionally available anti-fog inserts that provide clear vision during the rain or foggy weather. The Thunder 3 PRO is equipped with a retractable optical-grade UV-treated sun visor which blocks the majority of harmful UV-A and UV-B rays. So a harsh day’s riding in the sun is no longer a challenge. Equipped with MT’s QRS,(quick-release system ) it facilitates the easy removal and attachment of the visor. Interior Made of hypoallergenic and wicking fabric that absorbs and dissipates the sweat from the skin to keep the rider comfortable. Laser-cut fabric for the ultimate fit. Removable and washable liners that allow you to keep your helmet clean and fresh Speaker pockets that facilitate third-party Bluetooth system. Weight Small & medium - 1550(+/-50) grams. Large & Extra-large- 1600(+/-50) grams."
CRANK1 - Battery For HARLEY DAVIDSON IRON 883-CB14L-BS-CRANK1,"7,400.00",https://ridersarena.com/cdn/shop/products/CB-14L-BS-1_72beff9c-30a7-4454-90b6-10dd336c096f.webp?v=1675157182&width=1946,Model: CB14L-BS Application Chart: (1) HARLEY DAVIDSON 1200 CUSTOM (2) HARLEY DAVIDSON STREET 750 (3)HARLEY DAVIDSON SUPERLOW 883 (4) HARLEY DAVIDSON IRON 883 (5) HARLEY DAVIDSON 48 (6) HARLEY DAVIDSON STREET ROD 750
Royal Enfield Classic 350/500 Brake Pads (Ceramic),"1,424.00",https://ridersarena.com/cdn/shop/products/royal-enfield-classic-350500-front-brake-pad-ceramic-826752_1024x1024_ed8e84ac-dcec-4b66-acc0-aa0b2cebd9b4.jpg?v=1666946642&width=1946,"Vesrah’s high performance brake pads match or exceed OEM products. Whether you choose sintered or ceramic pads, you will enjoy the fruits of more than seven decades of careful attention to precision dimensions and material composition. Ceramic pads consist of aramid fiber, metallic fiber, ceramic powder, abrasives and lubricants. These materials are mixed with formulations of phenolic resin to form the brake pad. This is where 70 years of our accumulated know-how and experience comes into play."
Chain and Sprocket kit for R15 V3 150CC - KIT NaR F311,"1,765.00",https://ridersarena.com/cdn/shop/products/AlphaKit.jpg?v=1679220504&width=1946,"Pack Contents one Rear Sprocket,Front Sprocket,Chain Suitable only for R15 V3/V4/M 150 CC. Front Sprocket Reliable with high performance & longer life. Smooth operation & higher transmission accuracy. Anti-resistant coating with Superior quality. Anti-wear performance which lets vehicle move with full power. Produced with Hi-Tech accurate machining which reduces noise and provides smoother riding. The fitment of the product is as per OE specification. Heat treated and hand finished to perfection. Every sprocket goes through 18 production stages and 15 individual quality control checks before it is ready to leave the manufacturing facility. Rear Sprocket Sprockets are manufactured from carbon steel material with duly induction hardened teeth. Sprockets are only made using the best available materials. Zinc coating to provide better rust prevention. Induction hardening to improve wear resistance with outstanding performance. Shot blasted sprockets with improved surface fatigue strength. Sprockets are made of best surface protection treatment which enables to withstand dust and muddy ride with ease. Sprockets are of made with best position accuracy to ensure better fitment capabilities. Good surface finish that makes ride smoother."
Oxford Aquatex Bike Cover,"3,350.00",https://ridersarena.com/cdn/shop/products/image.webp?v=1678731550&width=1946,Double stitched nylon for strength and durability Complete exterior and interior protection Stores away compactly when not in use Protection against : Snow / Rain / Dust / Sun Heat.
Roots Vibrosonic High and Low Tone Horn for Passenger Car (12V) (Set of 2),"1,675.00",https://ridersarena.com/cdn/shop/files/51Kbzdu9saL.jpg?v=1686642877&width=1946,Brand Roots Item Dimensions LxWxH 13.2 x 19 x 13.4 Centimeters Voltage 12 Volts Vehicle Service Type Passenger Car Noise Level 110 dB
